1531732800, 5506.3
1531733100, 5535.9
1531733400, 5534.5
1531733700, 5540.2
1531734000, 5567.0
1531734300, 5558.9
1531734600, 5549.6
1531734900, 5560.5
1531735200, 5556.4
1531735500, 5550.0
1531735800, 5549.9
1531736100, 5566.2
1531736400, 5577.0
1531736700, 5579.1
1531737000, 5574.7
1531737300, 5578.1
1531737600, 5572.0
1531737900, 5570.6
1531738200, 5575.3
1531738500, 5582.1
1531738800, 5577.2
1531739100, 5580.1
1531739400, 5590.1
1531739700, 5593.1
1531740000, 5619.5
1531740300, 5622.8
1531740600, 5656.4
1531740900, 5653.4
1531741200, 5647.1
1531741500, 5654.0
1531741800, 5656.0
1531742100, 5660.2
1531742400, 5651.6
1531742700, 5626.2
1531743000, 5624.1
1531743300, 5630.0
1531743600, 5632.4
1531743900, 5634.6
1531744200, 5639.0
1531744500, 5652.2
1531744800, 5640.0
1531745100, 5632.0
1531745400, 5631.6
1531745700, 5634.9
1531746000, 5634.9
1531746300, 5648.9
1531746600, 5639.8
1531746900, 5644.3
1531747200, 5639.8
1531747500, 5638.4
1531747800, 5632.3
1531748100, 5620.2
1531748400, 5624.8
1531748700, 5617.8
1531749000, 5622.9
1531749300, 5615.1
1531749600, 5618.0
1531749900, 5620.0
1531750200, 5629.0
1531750500, 5627.4
1531750800, 5637.8
1531751100, 5638.2
1531751400, 5636.6
1531751700, 5643.2
1531752000, 5643.5
1531752300, 5646.9
1531752600, 5648.2
1531752900, 5649.2
1531753200, 5650.0
1531753500, 5649.9
1531753800, 5647.9
1531754100, 5651.0
1531754400, 5660.8
1531754700, 5656.2
1531755000, 5645.0
1531755300, 5645.0
1531755600, 5651.0
1531755900, 5649.0
1531756200, 5647.1
1531756500, 5650.9
1531756800, 5659.9
1531757100, 5660.1
1531757400, 5656.9
1531757700, 5661.0
1531758000, 5655.0
1531758300, 5647.5
1531758600, 5649.4
1531758900, 5657.2
1531759200, 5660.7
1531759500, 5660.9
1531759800, 5660.2
1531760100, 5654.8
1531760400, 5651.8
1531760700, 5653.0
1531761000, 5652.9
1531761300, 5661.1
1531761600, 5659.8
1531761900, 5666.1
1531762200, 5664.5
1531762500, 5697.7
1531762800, 5689.6
1531763100, 5690.0
1531763400, 5687.0
1531763700, 5684.9
1531764000, 5689.5
1531764300, 5688.7
1531764600, 5692.5
1531764900, 5694.7
1531765200, 5701.5
1531765500, 5703.2
1531765800, 5698.3
1531766100, 5683.1
1531766400, 5688.3
1531766700, 5696.2
1531767000, 5679.0
1531767300, 5679.2
1531767600, 5675.0
1531767900, 5674.8
1531768200, 5676.0
1531768500, 5677.4
1531768800, 5681.0
1531769100, 5680.8
1531769400, 5678.4
1531769700, 5666.0
1531770000, 5672.8
1531770300, 5677.0
1531770600, 5678.2
1531770900, 5690.2
1531771200, 5685.2
1531771500, 5685.3
1531771800, 5685.3
1531772100, 5686.0
1531772400, 5685.3
1531772700, 5686.5
1531773000, 5680.4
1531773300, 5672.7
1531773600, 5678.6
1531773900, 5683.0
1531774200, 5681.2
1531774500, 5679.0
1531774800, 5677.9
1531775100, 5675.7
1531775400, 5669.5
1531775700, 5671.9
1531776000, 5673.3
1531776300, 5673.3
1531776600, 5673.0
1531776900, 5674.6
1531777200, 5675.0
1531777500, 5674.3
1531777800, 5674.3
1531778100, 5680.4
1531778400, 5686.5
1531778700, 5686.9
1531779000, 5691.3
1531779300, 5691.6
1531779600, 5690.4
1531779900, 5679.9
1531780200, 5685.0
1531780500, 5684.8
1531780800, 5681.2
1531781100, 5682.8
1531781400, 5685.0
1531781700, 5686.8
1531782000, 5693.3
1531782300, 5693.2
